date,base_rate,cpi,m2,hh_loan,corp_bond,gov_bond,credit_spread,hh_loan_yoy,kospi,usdkrw,sp500,vix,kospi_vol_20d,kospi_vol_60d,usdkrw_vol_20d,usdkrw_vol_60d,bis_ratio
1997-09-01,,57.502,,,,,,,647.1099853515625,,947.280029296875,22.90999984741211,,,,,
1997-10-01,,57.502,,,,,,,470.7900085449219,,914.6199951171876,35.09000015258789,,,,,
1997-11-01,,57.553,,,,,,,411.9100036621094,,955.4000244140624,27.43000030517578,0.691353520779549,,,,
1997-12-01,,59.009,,,,,,,375.1499938964844,,970.4299926757812,24.01000022888184,0.6988864987072108,,,,
1998-01-01,,60.413,,,,,,,558.3300170898438,,980.280029296875,21.46999931335449,,,,,
1998-02-01,,61.453,,,,,,,548.4199829101562,,1049.3399658203125,18.549999237060547,0.5069844180703635,,,,
1998-03-01,,61.349,,,,,,,481.0400085449219,,1101.75,24.21999931335449,0.4888972364729383,,,,
1998-04-01,,61.557,,,,,,,421.2200012207031,,1111.75,21.18000030517578,0.421573049394796,0.4551966982333767,,,
1998-05-01,,61.245,,,,,,,336.6300048828125,,1090.8199462890625,21.31999969482422,,,,,
1998-06-01,,60.985,,,,,,,297.8800048828125,,1133.8399658203125,19.709999084472656,0.4673063302600481,,,,
1998-07-01,,60.985,,,,,,,343.3299865722656,,1120.6700439453125,24.799999237060547,0.555240273268722,,,,
1998-08-01,,61.192,,,,,,,310.1600036621094,,957.280029296875,44.27999877929688,0.3768398415813058,,,,
1998-09-01,,61.453,,,,,,,310.32000732421875,,1017.010009765625,40.95000076293945,0.3834501964172551,,,,
1998-10-01,,61.66,,,,,,,384.75,,1098.6700439453125,28.049999237060547,0.4302465060098355,,,,
1998-11-01,,61.453,,,,,,,451.8800048828125,,1163.6300048828125,26.01000022888184,0.4041682293509473,,,,
1998-12-01,,61.349,,,,,,,562.4600219726562,,1229.22998046875,24.420000076293945,0.516414660562747,,,,
1999-01-01,,61.297,,,,,,,571.4299926757812,,1279.6400146484375,26.25,,,,,
1999-02-01,,61.557,,,,,,,520.0599975585938,,1238.3299560546875,27.8799991607666,0.459102292919094,,,,
1999-03-01,,61.66,,,,,,,618.97998046875,,1286.3699951171875,23.26000022888184,0.3285137407457338,,,,
1999-04-01,,61.816,,,,,,,752.5900268554688,,1335.1800537109375,25.06999969482422,0.3340183205588131,,,,
1999-05-01,4.75,61.712,,,,,,,736.02001953125,,1301.8399658203125,25.38999938964844,0.3788898923880816,,,,
1999-06-01,4.75,61.349,,,,,,,883.0,,1372.7099609375,21.09000015258789,0.4405057341844886,,,,
1999-07-01,4.75,61.14,,,,,,,969.719970703125,,1328.719970703125,24.63999938964844,0.4206981348375129,0.4662510642676186,,,
1999-08-01,4.75,61.765,,,,,,,937.8800048828124,,1320.4100341796875,24.450000762939453,0.4866498293758956,0.4610984133956508,,,
1999-09-01,4.75,61.921,,,,,,,836.1799926757812,,1282.7099609375,25.40999984741211,0.3362769945505059,0.4226098671646881,,,
1999-10-01,4.75,62.389,,,,,,,833.510009765625,,1362.9300537109375,22.200000762939453,0.3865929455056263,,,,
1999-11-01,4.75,62.284,,,,,,,996.6599731445312,,1388.9100341796875,24.18000030517578,0.3502098868041251,,,,
1999-12-01,4.75,62.18,,,,,,,1028.0699462890625,,1469.25,24.63999938964844,0.3305486827724226,0.3530877421501465,,,
